1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
1.0	4.508277660900267e-10
2.0	9.285828138449601e-10
2.0	9.285828138449601e-10
2.0	9.285828138449601e-10
2.0	9.285828138449601e-10
2.0	9.285828138449601e-10
2.0	9.285828138449601e-10
3.0	1.77995764030105e-9
3.0	1.77995764030105e-9
3.0	1.77995764030105e-9
3.0	1.77995764030105e-9
4.0	1.901281494403042e-9
4.0	1.901281494403042e-9
4.0	1.901281494403042e-9
4.0	1.901281494403042e-9
5.0	1.9149609358940572e-9
5.0	1.9149609358940572e-9
6.0	1.966591212299384e-9
6.0	1.966591212299384e-9
7.0	2.1766097842008254e-9
7.0	2.1766097842008254e-9
8.0	2.1959701070312873e-9
8.0	2.1959701070312873e-9
9.0	2.2040695088432333e-9
9.0	2.2040695088432333e-9
10.0	2.226263415697516e-9
11.0	2.3014193840699807e-9
12.0	2.324020136666897e-9
13.0	2.49082939675126e-9
14.0	2.5628803621787864e-9
15.0	2.772149684056627e-9
16.0	2.7671661721194367e-9
17.0	2.9270832576282737e-9
18.0	2.9508849053683877e-9
20.0	3.0304567528491993e-9
21.0	3.030340078621194e-9
23.0	3.0395902030063494e-9
24.0	3.0948979076374826e-9
26.0	3.377790957484643e-9
28.0	3.4952946640922613e-9
30.0	3.5348832229848064e-9
32.0	3.657167065034732e-9
35.0	3.9420996464236864e-9
37.0	4.36923845191264e-9
40.0	4.892557578765265e-9
43.0	5.3297349317687675e-9
46.0	5.449947112433848e-9
49.0	5.603630765388517e-9
53.0	5.47031556988711e-9
57.0	5.486990140956677e-9
61.0	5.395259345765729e-9
65.0	5.400338623333368e-9
70.0	5.835181125288931e-9
75.0	8.251772554191241e-9
81.0	1.2722729638687819e-8
86.0	1.727629054713006e-8
93.0	2.9553757256165322e-8
99.0	5.989867083195888e-8
107.0	8.0952156182879e-8
114.0	5.401549101775938e-8
123.0	6.100843618231514e-8
132.0	3.666663314645903e-7
141.0	6.364356311485353e-8
151.0	1.633674203985206e-6
162.0	4.256133204362553e-6
174.0	2.0014260724664933e-5
187.0	9.500149081740197e-6
200.0	6.642567365857506e-5
215.0	1.5109131491197053e-7
231.0	5.003637254964413e-7
247.0	1.8784736589158457e-6
265.0	4.250459553620904e-6
284.0	1.4416992238331604e-5
305.0	7.419634778582163e-8
327.0	7.284853971660496e-8
351.0	2.953552270568887e-7
376.0	1.4894580830559459e-6
403.0	2.44635094258895e-7
432.0	1.8318289313920498e-7
464.0	7.592322497726106e-8
497.0	8.620043297285144e-7
533.0	1.0404192143856119e-7
572.0	1.3744632382091265e-7
613.0	2.9324743467663476e-7
657.0	1.6458870361877054e-7
705.0	1.8177592629437568e-7
756.0	2.180668444052186e-7
811.0	4.966848478222279e-7
869.0	1.8058422204349023e-7
932.0	1.808045697865368e-7
999.0	1.721717831191174e-7
