1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
1.0	0.9999999999999997
2.0	0.9991452306506841
2.0	0.9991452306506841
2.0	0.9991452306506841
2.0	0.9991452306506841
2.0	0.9991452306506841
2.0	0.9991452306506841
3.0	0.9858961229332927
3.0	0.9858961229332927
3.0	0.9858961229332927
3.0	0.9858961229332927
4.0	0.9840092111056205
4.0	0.9840092111056205
4.0	0.9840092111056205
4.0	0.9840092111056205
5.0	0.9803686101541463
5.0	0.9803686101541463
6.0	0.9759293446446019
6.0	0.9759293446446019
7.0	0.9759163972129165
7.0	0.9759163972129165
8.0	0.9624773525004344
8.0	0.9624773525004344
9.0	0.9599316470142343
9.0	0.9599316470142343
10.0	0.945121580401919
11.0	0.9451213767804618
12.0	0.9424630242198673
13.0	0.9322130242093067
14.0	0.9313567814911643
15.0	0.9269954812203638
16.0	0.9215373237966844
17.0	0.9212987214120005
18.0	0.9171405646246378
20.0	0.9027720254802578
21.0	0.8972832104100366
23.0	0.8937228905636612
24.0	0.888597359246616
26.0	0.8839334738103571
28.0	0.8820491938392475
30.0	0.8789922584868362
32.0	0.8753172980421332
35.0	0.8731130509605051
37.0	0.8700430959913461
40.0	0.8607487475064997
43.0	0.8539843906372319
46.0	0.8429705332794781
49.0	0.8322841781491803
53.0	0.8225704629498326
57.0	0.8101320592950468
61.0	0.8030838399829988
65.0	0.7993230171897788
70.0	0.792840317596414
75.0	0.7856801150577847
81.0	0.7798898184329489
86.0	0.7748929228399069
93.0	0.7681239983359834
99.0	0.7644374944422015
107.0	0.7604463788065926
114.0	0.7580167444405292
123.0	0.7549272125301122
132.0	0.7515618597318937
141.0	0.7470088278066883
151.0	0.738577398242015
162.0	0.7253903689109505
174.0	0.7094138329721235
187.0	0.6949296931260042
200.0	0.6850229409768388
215.0	0.6750367557373774
231.0	0.6672708556438459
247.0	0.6609116784876392
265.0	0.6540215146461821
284.0	0.6449796246140775
305.0	0.6362123615983092
327.0	0.6171603508273746
351.0	0.5859560119624801
376.0	0.5666083015584547
403.0	0.5425476719231167
432.0	0.5182903744591014
464.0	0.49048714415866035
497.0	0.4638865459451793
533.0	0.4298623289611879
572.0	0.4016411511835591
613.0	0.36888482868723743
657.0	0.3376697704506651
705.0	0.3070361916368726
756.0	0.2784799742880898
811.0	0.2451380402898788
869.0	0.2119016240422567
932.0	0.18035430544066017
999.0	0.14806106516710685
